ensembl_gene_id,entrezgene_id,external_gene_name,uniprot_gn_symbol
ENSG00000241244,28901,IGKV1D-16,NA
ENSG00000241294,28923,IGKV2-24,NA
ENSG00000241351,28914,IGKV3-11,NA
ENSG00000241409,NA,NA,NA
ENSG00000241475,NA,NA,NA
ENSG00000241520,NA,NA,NA
ENSG00000241524,106481095,RN7SL632P,NA
ENSG00000241566,28885,IGKV2D-24,NA
ENSG00000241625,106480927,RN7SL18P,NA
ENSG00000241755,28941,IGKV1-9,NA
ENSG00000241772,NA,NA,NA
ENSG00000241790,NA,NA,NA
ENSG00000241791,106481144,RN7SL817P,NA
ENSG00000241962,NA,NA,NA
ENSG00000242076,28933,IGKV1-33,NA
ENSG00000242109,100422256,NPM1P23,NA
ENSG00000242113,106480955,RN7SL124P,NA
ENSG00000242118,106481830,RN7SL201P,NA
ENSG00000242121,106481833,RN7SL267P,NA
ENSG00000242136,NA,NA,NA
ENSG00000242158,106479355,RN7SL361P,NA
ENSG00000242272,NA,NA,NA
ENSG00000242282,NA,NA,NA
ENSG00000242371,28930,IGKV1-39,NA
ENSG00000242412,NA,NA,NA
ENSG00000242529,NA,NA,NA
ENSG00000242534,28883,IGKV2D-28,NA
ENSG00000242540,NA,NA,NA
ENSG00000242575,642635,TUBAP13,NA
ENSG00000242580,28891,IGKV1D-43,NA
ENSG00000242628,NA,NA,NA
ENSG00000242696,106480483,RN7SL40P,NA
ENSG00000242699,106479411,RN7SL516P,NA
ENSG00000242735,NA,NA,NA
ENSG00000242766,28900,IGKV1D-17,NA
ENSG00000242794,106479331,RN7SL299P,NA
ENSG00000242915,NA,NA,NA
ENSG00000243029,106479454,RN7SL635P,NA
ENSG00000243063,28915,IGKV3-7,NA
ENSG00000243104,NA,NA,NA
ENSG00000243125,106481141,RN7SL807P,NA
ENSG00000243179,NA,NA,NA
ENSG00000243238,28919,IGKV2-30,NA
ENSG00000243264,28882,IGKV2D-29,NA
ENSG00000243290,28940,IGKV1-12,NA
ENSG00000243389,NA,NA,NA
ENSG00000243466,28299,IGKV1-5,NA
ENSG00000243478,344454,AOX2P,NA
ENSG00000243491,NA,NA,NA
ENSG00000243510,106479263,RN7SL111P,NA
ENSG00000243541,106480949,RN7SL104P,NA
ENSG00000243650,106481148,RN7SL834P,NA
ENSG00000243723,106481756,RN7SL393P,NA
ENSG00000243770,106479247,RN7SL65P,NA
ENSG00000243781,NA,NA,NA
ENSG00000243792,NA,NA,NA
ENSG00000243819,106479524,RN7SL832P,NA
ENSG00000243847,106479444,RN7SL610P,NA
ENSG00000244063,NA,NA,NA
ENSG00000244066,106479275,RN7SL148P,NA
ENSG00000244116,28921,IGKV2-28,NA
ENSG00000244125,NA,NA,NA
ENSG00000244137,107985359,LOC107985359,NA
ENSG00000244169,106480953,RN7SL120P,NA
ENSG00000244236,106479442,RN7SL604P,NA
ENSG00000244260,NA,NA,NA
ENSG00000244280,NA,NA,NA
ENSG00000244301,NA,NA,NA
ENSG00000244310,NA,NA,NA
ENSG00000244337,NA,NA,NA
ENSG00000244372,106479378,RN7SL423P,NA
ENSG00000244384,106479354,RN7SL359P,NA
ENSG00000244399,106480990,RN7SL251P,NA
ENSG00000244404,106480495,RN7SL216P,NA
ENSG00000244437,28913,IGKV3-15,NA
ENSG00000244457,2025,ENO1P1,NA
ENSG00000244528,NA,NA,NA
ENSG00000244534,106479299,RN7SL211P,NA
ENSG00000244563,100271110,RPS26P19,NA
ENSG00000244575,28935,IGKV1-27,NA
ENSG00000246575,NA,NA,NA
ENSG00000248114,NA,NA,NA
ENSG00000248134,NA,NA,NA
ENSG00000248136,106480726,MTND6P8,NA
ENSG00000248313,107133494,CYP4F27P,NA
ENSG00000248705,NA,NA,NA
ENSG00000248796,NA,NA,NA
ENSG00000248821,NA,NA,NA
ENSG00000249177,100873250,MTND4P29,NA
ENSG00000249786,NA,NA,NA
ENSG00000249909,360163,CYCTP,NA
ENSG00000249997,107075150,MTCO3P7,NA
ENSG00000250011,NA,NA,NA
ENSG00000250036,28894,IGKV1D-37,NA
ENSG00000250207,100422513,LOC100422513,NA
ENSG00000250939,NA,NA,NA
ENSG00000251038,NA,NA,NA
ENSG00000251039,28878,IGKV2D-40,NA
ENSG00000251485,NA,NA,NA
ENSG00000251491,26645,OR7E28P,NA
ENSG00000251508,NA,NA,NA
ENSG00000251546,28893,IGKV1D-39,NA
ENSG00000251569,NA,NA,NA
ENSG00000251590,106479049,NIFKP7,NA
ENSG00000251621,NA,NA,NA
ENSG00000251704,124900535,LOC124900535,NA
ENSG00000251718,106480203,RNU2-13P,NA
ENSG00000251746,100873382,RNA5SP112,NA
ENSG00000251750,100873839,RNU5F-8P,NA
ENSG00000251754,106480008,RNU6-999P,NA
ENSG00000251757,106479941,RNU6-848P,NA
ENSG00000251761,106479627,RNU6-138P,NA
ENSG00000251774,106479733,RNU6-377P,NA
ENSG00000251775,NA,NA,NA
ENSG00000251850,100873329,RNA5SP96,NA
ENSG00000251859,106480128,RNU6-1288P,NA
ENSG00000251889,106481187,RNU4-49P,NA
ENSG00000251900,106479538,VTRNA2-2P,NA
ENSG00000251905,100147745,RNU7-2P,NA
ENSG00000251935,106481815,RN7SKP179,NA
ENSG00000251941,100873386,RNA5SP116,NA
ENSG00000251947,106480885,RN7SKP164,NA
ENSG00000251956,106479839,RNU6-617P,NA
ENSG00000251971,106481601,RNU6-1333P,NA
ENSG00000251973,106479775,RNU6-473P,NA
ENSG00000251974,NA,NA,NA
ENSG00000251976,106479157,RN7SKP141,NA
ENSG00000251980,106481316,RNU6-436P,NA
ENSG00000251982,106481806,RN7SKP43,NA
ENSG00000252011,NA,NA,NA
ENSG00000252015,106479966,RNU6-904P,NA
ENSG00000252017,106481557,RNU6-1194P,NA
ENSG00000252027,106481163,RNU6ATAC14P,NA
ENSG00000252031,106479815,RNU6-561P,NA
ENSG00000252073,106479985,RNU6-947P,NA
ENSG00000252084,106480836,RN7SKP12,NA
ENSG00000252130,106480025,RNU6-1045P,NA
ENSG00000252148,106481561,RNU6-1206P,NA
ENSG00000252214,106480588,RNU6-542P,NA
ENSG00000252223,106481779,RNU6-1049P,NA
ENSG00000252238,NA,NA,NA
ENSG00000252246,100873325,RNA5SP92,NA
ENSG00000252250,NA,NA,NA
ENSG00000252282,106481523,RNU6-1089P,NA
ENSG00000252290,NA,NA,NA
ENSG00000252317,NA,NA,NA
ENSG00000252321,106479131,RN7SKP83,NA
ENSG00000252333,106479992,RNU6-964P,NA
ENSG00000252346,100873391,RNA5SP121,NA
ENSG00000252371,106481408,RNU6-725P,NA
ENSG00000252395,106480629,RNU6-1007P,NA
ENSG00000252396,106481816,RN7SKP195,NA
ENSG00000252398,NA,NA,NA
ENSG00000252414,106481208,RNU6-100P,NA
ENSG00000252436,NA,NA,NA
ENSG00000252452,106479614,RNU6-107P,NA
ENSG00000252473,NA,NA,NA
ENSG00000252485,NA,NA,NA
ENSG00000252490,106480853,RN7SKP66,NA
ENSG00000252501,106481196,RNU4-77P,NA
ENSG00000252507,100151678,RNU7-81P,NA
ENSG00000252516,100873316,RNA5SP82,NA
ENSG00000252562,106479974,RNU6-922P,NA
ENSG00000252599,106481903,RNU6-566P,NA
ENSG00000252674,100873373,RNA5SP102,NA
ENSG00000252688,106481364,RNU6-579P,NA
ENSG00000252700,106480815,RNU7-110P,NA
ENSG00000252705,106480558,RNU6-175P,NA
ENSG00000252716,106479211,RN7SKP260,NA
ENSG00000252718,106481374,RNU6-612P,NA
ENSG00000252726,100873327,RNA5SP94,NA
ENSG00000252742,NA,NA,NA
ENSG00000252756,106479822,RNU6-577P,NA
ENSG00000252759,NA,NA,NA
ENSG00000252779,106479647,RNU6-182P,NA
ENSG00000252804,NA,NA,NA
ENSG00000252807,106480010,RNU6-1006P,NA
ENSG00000252822,NA,NA,NA
ENSG00000252845,100873372,RNA5SP101,NA
ENSG00000252892,106481354,RNU6-548P,NA
ENSG00000252897,106479868,RNU6-685P,NA
ENSG00000252916,106479903,RNU6-762P,NA
ENSG00000252934,106480828,RNU7-172P,NA
ENSG00000252988,106481212,RNU6-111P,NA
ENSG00000253006,106479221,RN7SKP283,NA
ENSG00000253049,NA,NA,NA
ENSG00000253078,106480057,RNU6-1116P,NA
ENSG00000253081,106480696,RNU4ATAC17P,NA
ENSG00000253083,106478994,RNA5SP106,NA
ENSG00000253127,28880,IGKV2D-36,NA
ENSG00000253158,NA,NA,NA
ENSG00000253191,28897,IGKV1D-32,NA
ENSG00000253202,NA,NA,NA
ENSG00000253265,NA,NA,NA
ENSG00000253278,28928,IGKV2-10,NA
ENSG00000253326,NA,NA,NA
ENSG00000253365,28899,IGKV1D-22,NA
ENSG00000253435,28929,IGKV2-4,NA
ENSG00000253461,NA,NA,NA
ENSG00000253487,28918,IGKV2-36,NA
ENSG00000253497,28939,IGKV1-13,NA
ENSG00000253501,NA,NA,NA
ENSG00000253515,NA,NA,NA
ENSG00000253559,NA,NA,NA
ENSG00000253578,28936,IGKV1-22,NA
ENSG00000253592,28917,IGKV2-38,NA
ENSG00000253625,NA,NA,NA
ENSG00000253732,28925,IGKV2-19,NA
ENSG00000253765,28887,IGKV2D-19,NA
ENSG00000253860,28909,IGKV3-34,NA
ENSG00000253870,NA,NA,NA
ENSG00000253906,NA,NA,NA
ENSG00000253998,28920,IGKV2-29,NA
ENSG00000253999,NA,NA,NA
ENSG00000254009,28879,IGKV2D-38,NA
ENSG00000254097,NA,NA,NA
ENSG00000254098,28922,IGKV2-26,NA
ENSG00000254157,28926,IGKV2-18,NA
ENSG00000254220,28888,IGKV2D-18,NA
ENSG00000254292,NA,NA,NA
ENSG00000254345,NA,NA,NA
ENSG00000254485,NA,NA,NA
ENSG00000254552,NA,NA,NA
ENSG00000255021,NA,NA,NA
ENSG00000256458,NA,NA,NA
ENSG00000256637,NA,NA,NA
ENSG00000257045,NA,NA,NA
ENSG00000257135,NA,NA,NA
ENSG00000257207,NA,NA,NA
ENSG00000257226,NA,NA,NA
ENSG00000257277,NA,NA,NA
ENSG00000257284,NA,NA,NA
ENSG00000257800,NA,NA,NA
ENSG00000258082,NA,NA,NA
ENSG00000258881,NA,NA,NA
ENSG00000258910,NA,NA,NA
ENSG00000258984,100533179,UBE2F-SCLY,NA
ENSG00000259056,503630,DUXAP1,NA
ENSG00000259080,NA,NA,NA
ENSG00000259094,NA,NA,NA
ENSG00000259776,NA,NA,NA
ENSG00000259793,NA,NA,NA
ENSG00000259848,NA,NA,NA
ENSG00000259863,NA,NA,NA
ENSG00000259865,NA,NA,NA
ENSG00000259889,NA,NA,NA
ENSG00000259915,NA,NA,NA
ENSG00000260025,NA,NA,NA
ENSG00000260059,NA,NA,NA
ENSG00000260077,NA,NA,NA
ENSG00000260142,NA,NA,NA
ENSG00000260163,NA,NA,NA
ENSG00000260171,NA,NA,NA
ENSG00000260331,NA,NA,NA
ENSG00000260476,NA,NA,NA
ENSG00000260622,NA,NA,NA
ENSG00000260634,NA,NA,NA
ENSG00000260698,NA,NA,NA
ENSG00000260742,NA,NA,NA
ENSG00000260855,NA,NA,NA
ENSG00000260942,101752400,CAPN10-DT,NA
ENSG00000261012,NA,NA,NA
ENSG00000261096,NA,NA,NA
ENSG00000261104,NA,NA,NA
ENSG00000261117,NA,NA,NA
ENSG00000261209,106480333,SULT1C2P2,NA
ENSG00000261298,NA,NA,NA
ENSG00000261338,NA,NA,NA
ENSG00000261379,NA,NA,NA
ENSG00000261468,NA,NA,NA
ENSG00000261522,NA,NA,NA
ENSG00000261572,NA,NA,NA
ENSG00000261600,NA,NA,NA
ENSG00000261734,NA,NA,NA
ENSG00000261760,NA,NA,NA
ENSG00000261829,NA,NA,NA
ENSG00000263669,106479394,RN7SL470P,NA
ENSG00000263740,6030,RN7SL4P,NA
ENSG00000263941,106480930,RN7SL32P,NA
ENSG00000263988,106479274,RN7SL147P,NA
ENSG00000264030,106480485,RN7SL66P,NA
ENSG00000264041,106481105,RN7SL670P,NA
ENSG00000264047,106479389,RN7SL455P,NA
ENSG00000264071,106479416,RN7SL531P,NA
ENSG00000264192,106479264,RN7SL117P,NA
ENSG00000264275,106479496,RN7SL753P,NA
ENSG00000264324,NA,NA,NA
ENSG00000264352,106479441,RN7SL602P,NA
ENSG00000264676,106480977,RN7SL204P,NA
ENSG00000264833,106481050,RN7SL468P,NA
ENSG00000265028,NA,NA,NA
ENSG00000265451,NA,NA,NA
ENSG00000265897,NA,NA,NA
ENSG00000265905,106480486,RN7SL96P,NA
ENSG00000266059,106479272,RN7SL140P,NA
ENSG00000266931,NA,NA,NA
ENSG00000267520,NA,NA,NA
ENSG00000267784,NA,NA,NA
ENSG00000267919,NA,NA,NA
ENSG00000268279,NA,NA,NA
ENSG00000268412,NA,NA,NA
ENSG00000268509,NA,NA,NA
ENSG00000268580,NA,NA,NA
ENSG00000268603,NA,NA,NA
ENSG00000268896,NA,NA,NA
ENSG00000269068,NA,NA,NA
ENSG00000269383,NA,NA,NA
ENSG00000269391,NA,NA,NA
ENSG00000269707,NA,NA,NA
ENSG00000269886,NA,NA,NA
ENSG00000269973,NA,NA,NA
ENSG00000269976,NA,NA,NA
ENSG00000269982,NA,NA,NA
ENSG00000270019,NA,NA,NA
ENSG00000270100,NA,NA,NA
ENSG00000270106,100303453,TSNAX-DISC1,NA
ENSG00000270187,28863,IGKV1OR2-11,NA
ENSG00000270190,NA,NA,NA
ENSG00000270193,NA,NA,NA
ENSG00000270207,NA,NA,NA
ENSG00000270210,NA,NA,NA
ENSG00000270252,NA,NA,NA
ENSG00000270277,NA,NA,NA
ENSG00000270289,NA,NA,NA
ENSG00000270335,NA,NA,NA
ENSG00000270354,NA,NA,NA
ENSG00000270377,127379740,SMIM11P2,NA
ENSG00000270390,100418906,SFXN4P1,NA
ENSG00000270409,NA,NA,NA
ENSG00000270422,NA,NA,NA
ENSG00000270437,NA,NA,NA
ENSG00000270447,NA,NA,NA
ENSG00000270450,NA,NA,NA
ENSG00000270460,NA,NA,NA
ENSG00000270462,NA,NA,NA
ENSG00000270470,100421651,LOC100421651,NA
ENSG00000270488,NA,NA,NA
ENSG00000270528,100505694,FAM133EP,NA
ENSG00000270531,127379754,CSTBP1,NA
ENSG00000270532,NA,NA,NA
ENSG00000270540,NA,NA,NA
ENSG00000270557,NA,NA,NA
ENSG00000270569,NA,NA,NA
ENSG00000270574,NA,NA,NA
ENSG00000270640,NA,NA,NA
ENSG00000270654,NA,NA,NA
ENSG00000270659,NA,NA,NA
ENSG00000270664,NA,NA,NA
ENSG00000270677,100422559,RACK1P2,NA
ENSG00000270696,NA,NA,NA
ENSG00000270699,NA,NA,NA
ENSG00000270710,NA,NA,NA
ENSG00000270723,106481731,RPL23AP92,NA
ENSG00000270739,NA,NA,NA
ENSG00000270748,NA,NA,NA
ENSG00000270776,NA,NA,NA
ENSG00000270798,NA,NA,NA
ENSG00000270799,NA,NA,NA
ENSG00000270815,NA,NA,NA
ENSG00000270818,100129949,LOC100129949,NA
ENSG00000270846,NA,NA,NA
ENSG00000270859,NA,NA,NA
ENSG00000270891,NA,NA,NA
ENSG00000270893,NA,NA,NA
ENSG00000270915,NA,NA,NA
ENSG00000270930,100631247,GRAMD4P8,NA
ENSG00000270956,NA,NA,NA
ENSG00000270996,NA,NA,NA
ENSG00000270999,NA,NA,NA
ENSG00000271003,100421548,LOC100421548,NA
ENSG00000271011,NA,NA,NA
ENSG00000271014,NA,NA,NA
ENSG00000271015,NA,NA,NA
ENSG00000271070,100420975,GMCL1P2,NA
ENSG00000271074,100420775,LOC100420775,NA
ENSG00000271097,112272612,DBF4P3,NA
ENSG00000271115,NA,NA,NA
ENSG00000271134,NA,NA,NA
ENSG00000271141,NA,NA,NA
ENSG00000271146,127379725,BNIP3P45,NA
ENSG00000271151,NA,NA,NA
ENSG00000271153,100289034,RPL23AP88,NA
ENSG00000271179,127379734,BNIP3P46,NA
ENSG00000271228,NA,NA,NA
ENSG00000271235,NA,NA,NA
ENSG00000271243,100422418,LOC100422418,NA
ENSG00000271284,NA,NA,NA
ENSG00000271315,NA,NA,NA
ENSG00000271320,NA,NA,NA
ENSG00000271351,NA,NA,NA
ENSG00000271356,100420428,USP21P2,NA
ENSG00000271401,NA,NA,NA
ENSG00000271402,NA,NA,NA
ENSG00000271435,100873355,TEKT4P3,NA
ENSG00000271443,NA,NA,NA
ENSG00000271452,NA,NA,NA
ENSG00000271532,105373509,BBIP1P1,NA
ENSG00000271536,NA,NA,NA
ENSG00000271569,NA,NA,NA
ENSG00000271583,100420430,LOC100420430,NA
ENSG00000271590,NA,NA,NA
ENSG00000271597,100421347,LOC100421347,NA
ENSG00000271615,100131953,ACTG1P22,NA
ENSG00000271627,NA,NA,NA
ENSG00000271629,NA,NA,NA
ENSG00000271635,100420180,DBF4P2,NA
ENSG00000271639,100422710,PPFIA1P1,NA
ENSG00000271657,NA,NA,NA
ENSG00000271667,NA,NA,NA
ENSG00000271701,NA,NA,NA
ENSG00000271707,NA,NA,NA
ENSG00000271716,NA,NA,NA
ENSG00000271787,NA,NA,NA
ENSG00000271825,NA,NA,NA
ENSG00000271841,100147758,RNU7-10P,NA
ENSG00000271852,100113392,SNORD11B,NA
ENSG00000271855,NA,NA,NA
ENSG00000271868,NA,NA,NA
ENSG00000271893,NA,NA,NA
ENSG00000271894,NA,NA,NA
ENSG00000271924,100873378,RNA5SP108,NA
ENSG00000271934,403236,OR2AS2P,NA
ENSG00000271936,NA,NA,NA
ENSG00000271943,NA,NA,NA
ENSG00000271947,NA,NA,NA
ENSG00000271955,NA,NA,NA
ENSG00000271964,NA,NA,NA
ENSG00000271991,NA,NA,NA
ENSG00000271996,NA,NA,NA
ENSG00000272002,NA,NA,NA
ENSG00000272027,NA,NA,NA
ENSG00000272054,NA,NA,NA
ENSG00000272056,NA,NA,NA
ENSG00000272148,NA,NA,NA
ENSG00000272149,NA,NA,NA
ENSG00000272156,NA,NA,NA
ENSG00000272166,NA,NA,NA
ENSG00000272180,NA,NA,NA
ENSG00000272183,NA,NA,NA
ENSG00000272195,NA,NA,NA
ENSG00000272211,NA,NA,NA
ENSG00000272237,NA,NA,NA
ENSG00000272263,NA,NA,NA
ENSG00000272275,NA,NA,NA
ENSG00000272282,NA,NA,NA
ENSG00000272334,NA,NA,NA
ENSG00000272362,NA,NA,NA
ENSG00000272410,NA,NA,NA
ENSG00000272477,NA,NA,NA
ENSG00000272483,NA,NA,NA
ENSG00000272498,NA,NA,NA
ENSG00000272529,NA,NA,NA
ENSG00000272554,NA,NA,NA
ENSG00000272555,NA,NA,NA
ENSG00000272563,NA,NA,NA
ENSG00000272564,NA,NA,NA
ENSG00000272606,NA,NA,NA
ENSG00000272622,NA,NA,NA
ENSG00000272663,NA,NA,NA
ENSG00000272667,NA,NA,NA
ENSG00000272702,NA,NA,NA
ENSG00000272729,NA,NA,NA
ENSG00000272735,NA,NA,NA
ENSG00000272754,NA,NA,NA
ENSG00000272769,NA,NA,NA
ENSG00000272789,NA,NA,NA
ENSG00000272800,NA,NA,NA
ENSG00000272807,NA,NA,NA
ENSG00000272814,NA,NA,NA
ENSG00000272851,NA,NA,NA
ENSG00000272861,NA,NA,NA
ENSG00000272865,NA,NA,NA
ENSG00000272895,NA,NA,NA
ENSG00000272944,NA,NA,NA
ENSG00000272966,NA,NA,NA
ENSG00000272979,NA,NA,NA
ENSG00000272994,NA,NA,NA
ENSG00000273006,NA,NA,NA
ENSG00000273035,NA,NA,NA
ENSG00000273058,NA,NA,NA
ENSG00000273063,NA,NA,NA
ENSG00000273064,NA,NA,NA
ENSG00000273073,NA,NA,NA
ENSG00000273080,NA,NA,NA
ENSG00000273090,NA,NA,NA
ENSG00000273106,NA,NA,NA
ENSG00000273113,NA,NA,NA
ENSG00000273118,NA,NA,NA
ENSG00000273155,NA,NA,NA
ENSG00000273165,NA,NA,NA
ENSG00000273175,NA,NA,NA
ENSG00000273196,NA,NA,NA
ENSG00000273209,NA,NA,NA
ENSG00000273233,NA,NA,NA
ENSG00000273240,NA,NA,NA
ENSG00000273245,NA,NA,NA
ENSG00000273258,NA,NA,NA
ENSG00000273269,NA,NA,NA
ENSG00000273275,NA,NA,NA
ENSG00000273302,NA,NA,NA
ENSG00000273305,NA,NA,NA
ENSG00000273306,NA,NA,NA
ENSG00000273361,NA,NA,NA
ENSG00000273367,NA,NA,NA
ENSG00000273398,NA,NA,NA
ENSG00000273416,NA,NA,NA
ENSG00000273445,NA,NA,NA
ENSG00000273456,NA,NA,NA
ENSG00000273471,NA,NA,NA
ENSG00000273515,NA,NA,NA
ENSG00000273537,NA,NA,NA
ENSG00000273595,NA,NA,NA
ENSG00000273634,NA,NA,NA
ENSG00000273763,NA,NA,NA
ENSG00000273913,NA,NA,NA
ENSG00000273950,NA,NA,NA
ENSG00000273962,28916,IGKV2-40,NA
ENSG00000273975,NA,NA,NA
ENSG00000274010,100131832,ZFP91P1,NA
ENSG00000274028,NA,NA,NA
ENSG00000274049,100532735,INO80B-WBP1,NA
ENSG00000274121,NA,NA,NA
ENSG00000274159,NA,NA,NA
ENSG00000274206,NA,NA,NA
ENSG00000274346,NA,NA,NA
ENSG00000274353,NA,NA,NA
ENSG00000274514,NA,NA,NA
ENSG00000274520,NA,NA,NA
ENSG00000274547,NA,NA,NA
ENSG00000274629,NA,NA,NA
ENSG00000274711,NA,NA,NA
ENSG00000274769,NA,NA,NA
ENSG00000274840,NA,NA,NA
ENSG00000274845,NA,NA,NA
ENSG00000274977,NA,NA,NA
ENSG00000275090,106481003,RN7SL296P,NA
ENSG00000275094,100420569,LOC100420569,NA
ENSG00000275157,NA,NA,NA
ENSG00000275227,NA,NA,NA
ENSG00000275340,NA,NA,NA
ENSG00000275372,NA,NA,NA
ENSG00000275381,NA,NA,NA
ENSG00000275414,NA,NA,NA
ENSG00000275423,100133087,VN1R18P,NA
ENSG00000275490,NA,NA,NA
ENSG00000275497,NA,NA,NA
ENSG00000275588,106481017,RN7SL341P,NA
ENSG00000275597,100420890,ANAPC1P5,NA
ENSG00000275655,106481008,RN7SL313P,NA
ENSG00000275768,399496,SLC2AXP1,NA
ENSG00000275961,106479298,RN7SL210P,NA
ENSG00000275981,NA,NA,NA
ENSG00000276048,NA,NA,NA
ENSG00000276050,NA,NA,NA
ENSG00000276087,NA,NA,NA
ENSG00000276123,NA,NA,NA
ENSG00000276200,106480535,RN7SL820P,NA
ENSG00000276229,NA,NA,NA
ENSG00000276281,106479268,RN7SL126P,NA
ENSG00000276334,NA,NA,NA
ENSG00000276362,NA,NA,NA
ENSG00000276366,124906196,LOC124906196,NA
ENSG00000276411,NA,NA,NA
ENSG00000276460,NA,NA,NA
ENSG00000276517,NA,NA,NA
ENSG00000276520,NA,NA,NA
ENSG00000276566,28902,IGKV1D-13,NA
ENSG00000276653,106479533,RN7SL856P,NA
ENSG00000276670,NA,NA,NA
ENSG00000276678,NA,NA,NA
ENSG00000276706,NA,NA,NA
ENSG00000276828,NA,NA,NA
ENSG00000276861,NA,NA,NA
ENSG00000276949,NA,NA,NA
ENSG00000277035,NA,NA,NA
ENSG00000277099,NA,NA,NA
ENSG00000277171,NA,NA,NA
ENSG00000277306,NA,NA,NA
ENSG00000277311,NA,NA,NA
ENSG00000277396,NA,NA,NA
ENSG00000277444,NA,NA,NA
ENSG00000277446,NA,NA,NA
ENSG00000277498,NA,NA,NA
ENSG00000277502,NA,NA,NA
ENSG00000277527,NA,NA,NA
ENSG00000277591,106479432,RN7SL575P,NA
ENSG00000277628,NA,NA,NA
ENSG00000277668,NA,NA,NA
ENSG00000277701,NA,NA,NA
ENSG00000277704,100420879,LOC100420879,NA
ENSG00000277747,NA,NA,NA
ENSG00000277764,NA,NA,NA
ENSG00000277809,NA,NA,NA
ENSG00000277852,NA,NA,NA
ENSG00000277948,NA,NA,NA
ENSG00000277986,NA,NA,NA
ENSG00000277997,NA,NA,NA
ENSG00000277998,100462836,EIF3EP3,NA
ENSG00000278004,NA,NA,NA
ENSG00000278060,NA,NA,NA
ENSG00000278083,NA,NA,NA
ENSG00000278131,388996,LOC388996,NA
ENSG00000278406,NA,NA,NA
ENSG00000278455,100420263,CICP21,NA
ENSG00000278523,NA,NA,NA
ENSG00000278537,NA,NA,NA
ENSG00000278590,106480951,RN7SL113P,NA
ENSG00000278593,NA,NA,NA
ENSG00000278631,100419815,SOWAHCP5,NA
ENSG00000278764,NA,NA,NA
ENSG00000278766,NA,NA,NA
ENSG00000278857,28903,IGKV1D-12,NA
ENSG00000278908,NA,NA,NA
ENSG00000278924,NA,NA,NA
ENSG00000278957,NA,NA,NA
ENSG00000278962,NA,NA,NA
ENSG00000279015,NA,NA,NA
ENSG00000279024,NA,NA,NA
ENSG00000279070,NA,NA,NA
ENSG00000279160,NA,NA,NA
ENSG00000279166,NA,NA,NA
ENSG00000279181,NA,NA,NA
ENSG00000279201,NA,NA,NA
ENSG00000279205,NA,NA,NA
ENSG00000279218,NA,NA,NA
ENSG00000279220,NA,NA,NA
ENSG00000279227,NA,NA,NA
ENSG00000279254,NA,NA,NA
ENSG00000279267,NA,NA,NA
ENSG00000279307,727919,NDUFAF2P1,NA
ENSG00000279317,NA,NA,NA
ENSG00000279348,NA,NA,NA
ENSG00000279465,NA,NA,NA
ENSG00000279484,NA,NA,NA
ENSG00000279485,NA,NA,NA
ENSG00000279512,NA,NA,NA
ENSG00000279519,NA,NA,NA
ENSG00000279526,NA,NA,NA
ENSG00000279544,NA,NA,NA
ENSG00000279559,NA,NA,NA
ENSG00000279598,NA,NA,NA
ENSG00000279663,NA,NA,NA
ENSG00000279721,NA,NA,NA
ENSG00000279774,NA,NA,NA
ENSG00000279791,NA,NA,NA
ENSG00000279844,NA,NA,NA
ENSG00000279874,NA,NA,NA
ENSG00000279876,NA,NA,NA
ENSG00000279884,NA,NA,NA
ENSG00000279897,NA,NA,NA
ENSG00000279904,NA,NA,NA
ENSG00000279956,NA,NA,NA
ENSG00000279957,NA,NA,NA
ENSG00000279964,NA,NA,NA
ENSG00000280037,NA,NA,NA
ENSG00000280083,NA,NA,NA
ENSG00000280105,NA,NA,NA
ENSG00000280154,NA,NA,NA
ENSG00000280176,NA,NA,NA
ENSG00000280228,NA,NA,NA
ENSG00000280257,NA,NA,NA
ENSG00000280276,NA,NA,NA
ENSG00000280323,NA,NA,NA
ENSG00000280360,NA,NA,NA
ENSG00000280390,NA,NA,NA
ENSG00000280414,NA,NA,NA
ENSG00000280537,NA,NA,NA
ENSG00000280587,731656,LINC01348,NA
ENSG00000280721,101928173,LINC01943,NA
ENSG00000280878,NA,NA,NA
ENSG00000281100,NA,NA,NA
ENSG00000281159,NA,NA,NA
ENSG00000281162,NA,NA,NA
ENSG00000281195,NA,NA,NA
ENSG00000281469,NA,NA,NA
ENSG00000281477,NA,NA,NA
ENSG00000281772,NA,NA,NA
ENSG00000281780,NA,NA,NA
ENSG00000281904,NA,NA,NA
ENSG00000281920,NA,NA,NA
ENSG00000282097,NA,NA,NA
ENSG00000282304,NA,NA,NA
ENSG00000282317,NA,NA,NA
ENSG00000282440,NA,NA,NA
ENSG00000282564,NA,NA,NA
ENSG00000282828,NA,NA,NA
ENSG00000282836,NA,NA,NA
ENSG00000282890,NA,NA,NA
ENSG00000282944,NA,NA,NA
ENSG00000282987,NA,NA,NA
ENSG00000282998,NA,NA,NA
ENSG00000283031,NA,NA,NA
ENSG00000283058,NA,NA,NA
ENSG00000283118,NA,NA,NA
ENSG00000283132,NA,NA,NA
ENSG00000283164,NA,NA,NA
ENSG00000283166,100873232,MTND2P27,NA
ENSG00000283167,NA,NA,NA
ENSG00000283174,NA,NA,NA
ENSG00000283196,NA,NA,NA
ENSG00000283202,NA,NA,NA
ENSG00000283214,NA,NA,NA
ENSG00000283228,NA,NA,NA
